Ensembl.Gene.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Associated.Gene.Name
ENSMUSG00000066149,242.0672887,-0.042617278,0.076880887,-0.554328649,0.579353947,0.824491945,Cdc26
ENSMUSG00000070002,1053.883442,0.051145982,0.092380666,0.553643785,0.579822654,0.824491945,Ell
ENSMUSG00000074364,184.6807706,0.123965607,0.223824214,0.553852531,0.579679774,0.824491945,Ehd2
ENSMUSG00000102869,39.01283834,-0.100795676,0.182117829,-0.553464077,0.579945673,0.824491945,2900097C17Rik
ENSMUSG00000038279,503.1675355,0.035979818,0.065052436,0.553089489,0.580202134,0.824523018,Nop2
ENSMUSG00000057497,809.8740879,0.041017941,0.074202904,0.552780807,0.580413512,0.824725991,Fam136a
ENSMUSG00000021840,783.5818319,-0.035178005,0.063660297,-0.552589399,0.580544603,0.824803716,Mapk1ip1l
ENSMUSG00000086010,131.1816301,0.072017177,0.130347657,0.552500743,0.580605325,0.824803716,Gm15318
ENSMUSG00000005611,67.44556452,0.080083179,0.145017747,0.552230199,0.580790646,0.82488662,Mrvi1
ENSMUSG00000055319,535.1262773,0.031170186,0.056445705,0.552215361,0.580800811,0.82488662,Sec23ip
ENSMUSG00000024430,78.05525061,-0.10528571,0.190724067,-0.552031589,0.580926711,0.824968043,Cabyr
ENSMUSG00000042821,44.23365893,-0.136252785,0.246927453,-0.551792774,0.581090338,0.82505424,Snai1
ENSMUSG00000091144,98.66745373,0.10043678,0.182035497,0.551742826,0.581124564,0.82505424,Phf11c
ENSMUSG00000015854,2756.983726,0.186203547,0.33767798,0.551423421,0.581343449,0.825072908,Cd5l
ENSMUSG00000017756,4318.340228,0.029829165,0.054087161,0.551501764,0.581289758,0.825072908,Slc12a7
ENSMUSG00000038489,109.7798062,0.050879406,0.092262375,0.551464303,0.581315431,0.825072908,Polr2l
ENSMUSG00000062785,243.7934875,0.068366976,0.124200428,0.550456849,0.582006066,0.825915898,Kcnc3
ENSMUSG00000024583,1456.125687,0.043148826,0.078509351,0.549601106,0.582593,0.826553819,Txnl1
ENSMUSG00000027569,192.6386177,0.063525921,0.115567188,0.549688215,0.582533241,0.826553819,Mrgbp
ENSMUSG00000035064,259.9796596,-0.063527186,0.11564002,-0.549352947,0.582763258,0.826697885,Eef2k
ENSMUSG00000029050,920.3600305,-0.041937925,0.076391163,-0.548989219,0.583012848,0.826856959,Ski
ENSMUSG00000064105,323.4862532,0.043899544,0.079954001,0.549060006,0.582964271,0.826856959,Cnnm2
ENSMUSG00000035486,39.58222381,0.085577036,0.156246988,0.547703588,0.583895448,0.827815948,Plk5
ENSMUSG00000046185,167.0003903,-0.047931148,0.087504415,-0.547756917,0.583858825,0.827815948,Zfp84
ENSMUSG00000096199,135.306558,-0.043890453,0.08013021,-0.547739143,0.583871031,0.827815948,Ptrhd1
ENSMUSG00000101225,46.65867062,-0.077039257,0.140714776,-0.547485196,0.584045438,0.827931032,1700008J07Rik
ENSMUSG00000026480,112.2125886,0.119982068,0.219366652,0.54694762,0.584414719,0.828259333,Ncf2
ENSMUSG00000042745,114.6581663,-0.085309463,0.15594976,-0.547031706,0.584356949,0.828259333,Id1
ENSMUSG00000024737,275.4857122,0.131425857,0.240386203,0.546727956,0.584565645,0.82826958,Slc15a3
ENSMUSG00000054309,965.847748,0.027624462,0.050520849,0.546793295,0.58452075,0.82826958,Cpsf3
ENSMUSG00000107747,32.95279131,-0.096066662,0.175741394,-0.546636507,0.584628483,0.82826958,Gm5881
ENSMUSG00000031665,756.54466,0.06019565,0.110182408,0.546327236,0.584841017,0.828375592,Sall1
ENSMUSG00000044328,74.44553221,-0.080938684,0.148150035,-0.546329161,0.584839695,0.828375592,Trp53i13
ENSMUSG00000034118,439.9969637,0.062707986,0.114826962,0.546108555,0.58499132,0.828490944,Tpst1
ENSMUSG00000028156,376.4982712,0.043293038,0.079353116,0.545574518,0.585358444,0.828913305,Eif4e
ENSMUSG00000063952,1267.072305,0.043209133,0.079255921,0.545184924,0.58562634,0.829195068,Brpf3
ENSMUSG00000031539,78.32118583,0.076947718,0.141174093,0.545055513,0.585715338,0.829223492,Ap3m2
ENSMUSG00000059897,30.78756187,0.114907468,0.21091182,0.544812843,0.585882245,0.829362194,Zfp930
ENSMUSG00000034684,250.6517599,-0.065995066,0.121184877,-0.544581695,0.586041247,0.829489676,Sema3f
ENSMUSG00000036138,3701.528409,0.037549004,0.068963592,0.544475762,0.586114123,0.829495237,Acaa1a
ENSMUSG00000026639,358.7496852,-0.097590701,0.179496723,-0.543690711,0.586654326,0.830054533,Lamb3
ENSMUSG00000034462,403.6824425,-0.036289484,0.066757614,-0.543600675,0.586716295,0.830054533,Pkd2
ENSMUSG00000037239,36.72719258,-0.10528563,0.193643207,-0.543709391,0.586641469,0.830054533,Spred3
ENSMUSG00000030244,6621.993747,-0.034645244,0.063745042,-0.543497082,0.586787599,0.830057802,Gys2
ENSMUSG00000022656,745.66266,-0.040362726,0.074346988,-0.542896583,0.587201009,0.830447318,Pvrl3
ENSMUSG00000025759,178.8650513,0.071176467,0.131095979,0.542934023,0.58717523,0.830447318,Mfsd8
ENSMUSG00000049295,382.086381,-0.045870526,0.084518869,-0.54272527,0.587318972,0.830500966,Zfp219
ENSMUSG00000073982,498.7221598,-0.05607969,0.103345839,-0.542641002,0.587377002,0.830500966,Rhog
ENSMUSG00000029119,1872.847236,0.038886773,0.071697224,0.542374878,0.587560283,0.830611626,Man2b2
ENSMUSG00000046711,66.45376906,-0.070022935,0.129115739,-0.542326873,0.587593346,0.830611626,Hmga1
ENSMUSG00000036580,1169.237142,-0.035757031,0.06597747,-0.541958196,0.587847304,0.830863109,Spg20
ENSMUSG00000040855,333.1566649,0.040221871,0.074228157,0.541868104,0.587909371,0.830863109,Reps2
ENSMUSG00000022710,1295.133145,-0.02875725,0.053093075,-0.541638427,0.588067614,0.830989132,Usp7
ENSMUSG00000002870,121.882514,0.111249006,0.205500703,0.541355839,0.58826234,0.831037158,Mcm2
ENSMUSG00000005299,2410.100621,0.029650499,0.054785927,0.541206494,0.588365262,0.831037158,Letm1
ENSMUSG00000014551,244.6365197,-0.038890448,0.071840423,-0.541344913,0.588269869,0.831037158,Mrps25
ENSMUSG00000061607,429.8130669,0.033409722,0.061734022,0.541188157,0.5883779,0.831037158,Mdc1
ENSMUSG00000031740,154.8762012,-0.15733042,0.290915706,-0.54081102,0.588637847,0.831306718,Mmp2
ENSMUSG00000006930,73.6618903,0.07384649,0.136704048,0.540192416,0.589064343,0.831437908,Hap1
ENSMUSG00000010721,112.4597538,-0.054853782,0.101639772,-0.53968817,0.5894121,0.831437908,Lmbr1
ENSMUSG00000024091,1259.759141,0.025627585,0.04746269,0.539952221,0.589229983,0.831437908,Vapa
ENSMUSG00000026618,2152.274535,-0.022699512,0.042026129,-0.54012856,0.589108376,0.831437908,Iars2
ENSMUSG00000029714,849.8961857,-0.039185142,0.072582066,-0.539873606,0.589284201,0.831437908,Gigyf1
ENSMUSG00000040659,995.8336492,0.049980295,0.092612,0.539674078,0.58942182,0.831437908,Efhd2
ENSMUSG00000042961,36.1323904,0.138735232,0.256864525,0.540110519,0.589120817,0.831437908,Egflam
ENSMUSG00000054814,281.1560963,0.040462408,0.074865323,0.540469293,0.588873432,0.831437908,Usp46
ENSMUSG00000057123,37.42585024,0.163975957,0.303760368,0.539820116,0.589321093,0.831437908,Gja5
ENSMUSG00000059273,927.5234815,-0.02789775,0.051677295,-0.53984541,0.589303648,0.831437908,Zc3h4
ENSMUSG00000005225,574.845716,0.039471068,0.073223771,0.539047198,0.589854288,0.831547587,Plekha8
ENSMUSG00000009630,704.3052964,0.029460941,0.054665965,0.538926581,0.589937515,0.831547587,Ppp2cb
ENSMUSG00000020092,333.9122118,-0.042893813,0.079710559,-0.538119582,0.590494494,0.831547587,Pald1
ENSMUSG00000021619,96.85373264,-0.062119564,0.115416922,-0.538218861,0.59042596,0.831547587,Atg10
ENSMUSG00000022031,692.0461335,-0.024524182,0.04554588,-0.538450054,0.590266378,0.831547587,Elp3
ENSMUSG00000029028,591.7394728,0.032367768,0.060156543,0.538058981,0.59053633,0.831547587,Lrrc47
ENSMUSG00000031565,260.5207519,0.061770689,0.114697999,0.538550716,0.590196902,0.831547587,Fgfr1
ENSMUSG00000031816,288.6702759,0.040587612,0.075392451,0.538351143,0.590334649,0.831547587,Mthfsd
ENSMUSG00000037070,61.52607319,-0.075583285,0.140309999,-0.5386878,0.590102293,0.831547587,Rbmxl1
ENSMUSG00000039275,482.6966593,-0.04507756,0.083647663,-0.538898022,0.589957222,0.831547587,Foxk2
ENSMUSG00000048546,1621.268056,-0.054670541,0.101438338,-0.53895344,0.589918981,0.831547587,Tob2
ENSMUSG00000052928,1561.764439,-0.045174844,0.083775521,-0.539236806,0.589723467,0.831547587,Ctif
ENSMUSG00000055612,38.64577967,-0.095038616,0.176563374,-0.538269144,0.590391251,0.831547587,Cdca7
ENSMUSG00000071659,2299.423235,0.024329138,0.045134819,0.539032593,0.589864365,0.831547587,Hnrnpul2
ENSMUSG00000090673,55.81838926,-0.074916108,0.139218192,-0.538120102,0.590494135,0.831547587,Gm340
ENSMUSG00000022864,71.01086682,0.07212922,0.134118081,0.537803845,0.590712477,0.831698282,D16Ertd472e
ENSMUSG00000029127,63.88704176,-0.077298678,0.14381061,-0.537503301,0.590920005,0.831698477,Zbtb49
ENSMUSG00000031684,155.3576116,0.057779339,0.107478753,0.537588477,0.590861188,0.831698477,Slc10a7
ENSMUSG00000034152,675.3047812,-0.035012468,0.065136121,-0.537527686,0.590903166,0.831698477,Exoc3
ENSMUSG00000022032,278.1353107,0.21187745,0.394300856,0.537349708,0.591026076,0.831750464,Scara5
ENSMUSG00000024899,4461.414459,0.070246777,0.130760464,0.537217254,0.591117554,0.831781906,Papss2
ENSMUSG00000024660,65.03894176,-0.089726412,0.167079135,-0.537029426,0.591247288,0.831867165,Incenp
ENSMUSG00000026335,976.8331279,0.060525145,0.112745674,0.536828975,0.591385755,0.831964689,Pam
ENSMUSG00000039068,462.106085,0.031951088,0.059532983,0.536695568,0.591477918,0.831997058,Zzz3
ENSMUSG00000031489,175.5308307,0.122905541,0.229145446,0.536364754,0.591706485,0.832123989,Adrb3
ENSMUSG00000036040,615.439982,0.104559251,0.19492904,0.53639648,0.591684564,0.832123989,Adamtsl2
ENSMUSG00000056978,220.7236925,0.245832387,0.458448637,0.536226673,0.591801901,0.832160901,Hamp2
ENSMUSG00000020387,610.5759065,0.058928018,0.109937374,0.536014425,0.591948581,0.832269882,Jade2
ENSMUSG00000020277,897.5511497,0.029110204,0.054327026,0.535832831,0.59207409,0.832273687,Pfkl
ENSMUSG00000042104,35.0951983,0.100973684,0.188450424,0.53581033,0.592089642,0.832273687,Uggt2
ENSMUSG00000050796,58.47135133,-0.078642924,0.146832289,-0.535596938,0.592237145,0.832383773,B3galt6
ENSMUSG00000057880,12579.75787,-0.058314083,0.108907154,-0.53544768,0.592340327,0.832431547,Abat
ENSMUSG00000009681,1304.521666,-0.030320667,0.05665252,-0.535204212,0.592508654,0.83257085,Bcr
ENSMUSG00000074749,405.152357,-0.037504302,0.070088509,-0.535099156,0.592581294,0.83257568,Kiz
ENSMUSG00000024831,111.6446818,-0.061440575,0.114904795,-0.534708536,0.592851418,0.832785645,Ighmbp2
ENSMUSG00000031549,3025.102358,-0.066139489,0.123760675,-0.534414416,0.593054848,0.832785645,Ido2
ENSMUSG00000040302,124.2881708,0.055026935,0.102938732,0.534560065,0.592954105,0.832785645,Rbm48
ENSMUSG00000042111,180.5674379,0.043115081,0.08068204,0.534382628,0.593076836,0.832785645,Ccdc115
ENSMUSG00000082189,52.90674977,0.079726398,0.149142564,0.534565019,0.592950678,0.832785645,Gm4784
ENSMUSG00000031015,276.0296573,0.037944004,0.071026188,0.534225542,0.593185499,0.832841025,Swap70
ENSMUSG00000014074,233.853809,-0.044030959,0.082477067,-0.533856995,0.593440478,0.833101796,Rnf168
ENSMUSG00000003135,453.6440031,0.033880442,0.063494728,0.533594562,0.593622071,0.833128338,Cnot11
ENSMUSG00000030990,612.6588682,0.029634296,0.055543881,0.53352945,0.59366713,0.833128338,Pgap2
ENSMUSG00000033361,34.55792392,-0.096248603,0.180377019,-0.533596812,0.593620514,0.833128338,Prrg3
ENSMUSG00000024423,253.4023957,-0.053576164,0.100502409,-0.533083387,0.593975859,0.833464376,Impact
ENSMUSG00000004931,659.5834624,0.036704218,0.068892488,0.532775331,0.594189113,0.833571288,Apba3
ENSMUSG00000026895,1893.028451,-0.025553661,0.047980362,-0.532585841,0.594320305,0.833571288,Ndufa8
ENSMUSG00000040488,1081.890114,-0.054418464,0.102149973,-0.532731069,0.594219756,0.833571288,Ltbp4
ENSMUSG00000071646,1304.115313,-0.025018512,0.046976681,-0.532573006,0.594329192,0.833571288,Mta2
ENSMUSG00000020260,523.5802512,0.034253832,0.064350182,0.532303573,0.594515758,0.833630535,Pofut2
ENSMUSG00000027752,190.9250024,0.042330934,0.079537759,0.532211808,0.594579305,0.833630535,Exosc8
ENSMUSG00000078572,147.1080469,-0.050093251,0.094094041,-0.532374316,0.59446677,0.833630535,1810043H04Rik
ENSMUSG00000009418,269.0511595,-0.051683776,0.097135853,-0.532077233,0.594672505,0.833635802,Nav1
ENSMUSG00000018765,954.279948,-0.033608207,0.063196342,-0.531806206,0.594860224,0.833635802,Fxr2
ENSMUSG00000020376,1624.782858,0.035213942,0.066206169,0.531883089,0.594806971,0.833635802,Rnf130
ENSMUSG00000021928,1341.609285,0.052640274,0.098961473,0.531926952,0.59477659,0.833635802,Ebpl
ENSMUSG00000010453,1621.089269,-0.040874662,0.076967776,-0.531062014,0.595375806,0.83426116,Kansl3
ENSMUSG00000073481,8814.725817,0.033967771,0.064002157,0.530728533,0.595606911,0.8344878,2-Mar
ENSMUSG00000028910,601.0128575,-0.028100174,0.052996429,-0.530227687,0.595954077,0.834876979,Mecr
ENSMUSG00000005951,1431.303045,-0.030390391,0.057358897,-0.52982873,0.596230684,0.835030508,Shpk
ENSMUSG00000021003,228.752931,0.05340337,0.100783961,0.529879648,0.596195378,0.835030508,Galc
ENSMUSG00000045100,133.0873101,0.04583498,0.086518754,0.529769307,0.596271889,0.835030508,Slc25a26
ENSMUSG00000022750,400.6912404,-0.040918382,0.07732868,-0.529148847,0.596702198,0.835049918,Klhl22
ENSMUSG00000025132,1735.979233,0.066949002,0.126504187,0.529223607,0.596650342,0.835049918,Arhgdia
ENSMUSG00000048100,161.0723855,0.069228338,0.130769583,0.529391742,0.596533726,0.835049918,Taf13
ENSMUSG00000067279,669.9069718,0.222279237,0.419954923,0.529293085,0.596602152,0.835049918,Ppp1r3c
ENSMUSG00000078672,17492.73093,-0.090090728,0.170162282,-0.529440054,0.596500219,0.835049918,Mup20
ENSMUSG00000079355,31.70101734,-0.112927402,0.213359531,-0.5292822,0.596609702,0.835049918,Ackr4
ENSMUSG00000022623,365.4534327,0.047428916,0.089674358,0.528901649,0.596873678,0.835153059,Shank3
ENSMUSG00000041506,148.9918276,0.046182579,0.087327667,0.528842471,0.596914733,0.835153059,Rrp9
ENSMUSG00000028756,3817.81847,-0.028782602,0.054445067,-0.528653991,0.597045499,0.835238884,Pink1
ENSMUSG00000001521,57.03982969,0.094600141,0.179389907,0.527343722,0.597954917,0.835328856,Tulp3
ENSMUSG00000006050,1580.865312,0.037956238,0.071882942,0.528028434,0.597479601,0.835328856,Sra1
ENSMUSG00000018287,558.7400387,-0.028910569,0.05482687,-0.527306579,0.597980706,0.835328856,Spag7
ENSMUSG00000020315,2310.867761,0.02908779,0.055092521,0.527980748,0.597512698,0.835328856,Sptbn1
ENSMUSG00000021253,58.5949048,0.117470679,0.222559532,0.527816887,0.597626435,0.835328856,Tgfb3
ENSMUSG00000025203,324.9328206,0.097320654,0.184575907,0.527266292,0.598008679,0.835328856,Scd2
ENSMUSG00000029369,4012.488327,0.047827032,0.090641408,0.527651022,0.597741573,0.835328856,Afm
ENSMUSG00000031925,66.7646979,0.102877679,0.195075824,0.527372778,0.597934743,0.835328856,Maml2
ENSMUSG00000038646,66.4819171,0.062898009,0.119094584,0.52813492,0.597405696,0.835328856,Fam103a1
ENSMUSG00000039987,125.9331259,0.068132272,0.129219277,0.527260903,0.598012421,0.835328856,Phtf2
ENSMUSG00000041912,40.91120198,-0.093689777,0.177501373,-0.527825649,0.597620353,0.835328856,Tdrkh
ENSMUSG00000050592,48.13840147,0.11198692,0.21238533,0.527281802,0.59799791,0.835328856,Fam78a
ENSMUSG00000055653,47.45544352,-0.169574501,0.320997526,-0.528273544,0.597309491,0.835328856,Gpc3
ENSMUSG00000038080,589.1618051,-0.028726805,0.054500884,-0.527088794,0.598131928,0.835398796,Kdm1b
ENSMUSG00000020577,30.80847726,-0.13129434,0.249257102,-0.526742622,0.598372333,0.835457212,Tspan13
ENSMUSG00000049401,799.3661292,0.042906476,0.081458416,0.526728589,0.598382079,0.835457212,Ogfr
ENSMUSG00000096188,1557.697576,0.037866265,0.071871036,0.526864051,0.598288,0.835457212,Cmtm4
ENSMUSG00000067148,332.7050705,0.031220513,0.05929555,0.526523707,0.598524385,0.835558932,Polr1c
ENSMUSG00000053038,110.4876207,-0.049880748,0.094858277,-0.525844971,0.598995926,0.836120198,Gm6180
ENSMUSG00000024462,128.5298295,0.070486742,0.134152669,0.525421835,0.599289978,0.83643361,Gabbr1
ENSMUSG00000028086,166.2491479,0.047166363,0.089794037,0.525272779,0.599393578,0.836481166,Fbxw7
ENSMUSG00000051669,40.0871405,-0.07618651,0.145070927,-0.52516732,0.599466881,0.836486435,AU021092
ENSMUSG00000022120,33.3501787,-0.088470723,0.168498624,-0.52505309,0.599546285,0.836500215,Rnf219
ENSMUSG00000019494,1383.086114,0.033606957,0.064061696,0.524602992,0.599859207,0.836645736,Cops6
ENSMUSG00000024999,163.3167535,0.043584431,0.083051219,0.524789782,0.599729335,0.836645736,Noc3l
ENSMUSG00000068966,138.1098093,0.047918453,0.091328938,0.524679851,0.599805767,0.836645736,Zbtb34
ENSMUSG00000034573,49.32677998,0.128012264,0.244111025,0.524401813,0.599999096,0.836743842,Ptpn13
ENSMUSG00000002308,75.46815341,0.068769324,0.13139157,0.523392205,0.600701347,0.836789961,Cd320
ENSMUSG00000032497,954.8991652,0.035485323,0.067791244,0.523449947,0.600661174,0.836789961,Lrrfip2
ENSMUSG00000036820,367.4418779,0.055360602,0.105641592,0.524041724,0.60024952,0.836789961,Amdhd2
ENSMUSG00000038612,2924.765596,0.049646128,0.094832614,0.523513233,0.600617145,0.836789961,Mcl1
ENSMUSG00000046318,159.5635084,0.050146402,0.095732007,0.523820648,0.600403291,0.836789961,Ccbe1
ENSMUSG00000048707,77.57396289,-0.063755597,0.121821092,-0.523354337,0.600727695,0.836789961,Tprn
ENSMUSG00000073792,134.4567334,-0.062537614,0.119291435,-0.524242281,0.600110037,0.836789961,Alg6
ENSMUSG00000085923,102.8535068,0.077974934,0.14893531,0.523549012,0.600592253,0.836789961,Gm12781
ENSMUSG00000107066,100.4607629,-0.058961862,0.112513695,-0.524041642,0.600249577,0.836789961,Gm4482
ENSMUSG00000108022,55.21469227,-0.110952484,0.2118148,-0.523818376,0.600404871,0.836789961,Gm7298
ENSMUSG00000021710,966.8973998,0.033609009,0.064312295,0.522590721,0.601259099,0.836843184,Nln
ENSMUSG00000030204,712.350208,0.03014167,0.057692044,0.522457998,0.601351483,0.836843184,Ddx47
ENSMUSG00000031616,149.1383101,0.053437703,0.102267131,0.52253058,0.601300961,0.836843184,Ednra
ENSMUSG00000033294,248.0081652,-0.035652343,0.068212733,-0.522664042,0.601208065,0.836843184,Noc4l
ENSMUSG00000036873,117.2290309,-0.050034747,0.09570722,-0.522789686,0.601120618,0.836843184,2410004B18Rik
ENSMUSG00000037022,401.9018458,-0.056187053,0.107596792,-0.522200076,0.601531033,0.836843184,Mmaa
ENSMUSG00000038047,61.62003049,0.069788933,0.133602172,0.522363758,0.601417085,0.836843184,Haus6
ENSMUSG00000073910,796.3523059,-0.033644615,0.064328913,-0.523009223,0.600967835,0.836843184,Mob3b
ENSMUSG00000083283,36.29135551,0.096946425,0.185412805,0.522868014,0.601066105,0.836843184,Gm15361
ENSMUSG00000084106,291.35086,0.037128203,0.071093851,0.522242115,0.601501766,0.836843184,Gm6136
ENSMUSG00000099104,71.03971522,-0.109701093,0.209969944,-0.522460933,0.601349441,0.836843184,Gm17087
ENSMUSG00000026840,225.1385053,0.123824554,0.237259958,0.521894023,0.60174412,0.836849325,Lamc3
ENSMUSG00000047368,310.4172519,-0.044550287,0.085334849,-0.522064401,0.601625492,0.836849325,Abhd17b
ENSMUSG00000097867,316.5494159,-0.060062401,0.115074099,-0.521945438,0.60170832,0.836849325,Lppos
ENSMUSG00000022760,344.8161036,-0.034043112,0.065394472,-0.520580879,0.602658772,0.83696037,Thap7
ENSMUSG00000023947,84.53442981,-0.093723168,0.179840684,-0.521145525,0.602265399,0.83696037,Nfkbie
ENSMUSG00000028187,379.3937789,0.03456556,0.066380095,0.520721764,0.602560611,0.83696037,Rpf1
ENSMUSG00000028898,353.5688939,-0.036212035,0.069436663,-0.521511739,0.60201033,0.83696037,Trnau1ap
ENSMUSG00000031583,203.8025474,0.041401242,0.079477286,0.520919178,0.602423075,0.83696037,Wrn
ENSMUSG00000041577,3217.18681,-0.046452747,0.089221733,-0.520643852,0.602614895,0.83696037,Prelp
ENSMUSG00000045427,560.2265682,0.033062942,0.063509582,0.520597689,0.602647059,0.83696037,Hnrnph2
ENSMUSG00000047379,510.2964075,-0.028710129,0.055052284,-0.521506597,0.602013911,0.83696037,B4gat1
ENSMUSG00000048371,760.7823371,0.05188736,0.099611302,0.520898321,0.602437605,0.83696037,Pdp2
ENSMUSG00000052562,765.2857944,-0.083050297,0.15950208,-0.520684729,0.602586414,0.83696037,Slc22a30
ENSMUSG00000066595,66.22318234,0.084129819,0.161497387,0.520936098,0.602411288,0.83696037,Mfsd7b
ENSMUSG00000074151,530.050553,-0.033395437,0.064063786,-0.52128416,0.602168834,0.83696037,Nlrc5
ENSMUSG00000090623,110.8313925,-0.055411093,0.106462933,-0.520473099,0.602733872,0.836968054,Cfhr3
